,lat,long,trip_count
13997,40.7367,-73.8654,1
13998,40.6796,-73.9785,1
13999,40.7231,-73.9444,1
14000,40.8193,-73.9295,1
14001,40.8269,-73.9503,1
14002,40.8746,-73.9101,1
14003,40.8217,-73.9501,1
14004,40.8264,-73.9205,1
14005,40.6871,-74.0007,1
14006,40.7502,-73.8804,1
14007,40.7062,-73.8164,1
14008,40.6923,-73.9429,1
14009,40.8103,-73.9622,1
14010,40.686,-73.9674,1
14011,40.8233,-73.9001,1
14012,40.6765,-73.9809,1
14013,40.8075,-73.9457,1
14014,40.7875,-73.9498,1
14015,40.6936,-73.961,1
14016,40.8482,-73.8832,1
14017,40.7172,-73.9585,1
14018,40.7678,-73.9372,1
14019,40.6773,-73.9831,1
14020,40.8023,-73.9368,1
14021,40.7912,-73.9449,1
14022,40.8813,-73.883,1
14023,40.6733,-73.9828,1
14024,40.6714,-73.9531,1
14025,40.8121,-73.9512,1
14026,40.7137,-73.9494,1
14027,40.6926,-73.941,1
14028,40.8233,-73.9158,1
14029,40.7184,-73.9615,1
14030,40.8263,-73.9211,1
14031,40.8044,-73.9389,1
14032,40.6996,-73.9878,1
14033,40.6957,-73.9939,1
14034,40.849,-73.9371,1
14035,40.7419,-73.8812,1
14036,40.6862,-73.9674,1
14037,40.8491,-73.9368,1
14038,40.8373,-73.9161,1
14039,40.7994,-73.9552,1
14040,40.8105,-73.9511,1
14041,40.8062,-73.9361,1
14042,40.7489,-73.8715,1
14043,40.6818,-73.9985,1
14044,40.7314,-73.9544,1
14045,40.845,-73.9029,1
14046,40.7005,-73.9037,1
14047,40.792,-73.9384,1
14048,40.8479,-73.9378,1
14049,40.8456,-73.9109,1
14050,40.8084,-73.9391,1
14051,40.7007,-73.886,1
14052,40.8194,-73.927,1
14053,40.6461,-74.02,1
14054,40.6321,-73.9468,1
14055,40.8254,-73.9177,1
14056,40.8091,-73.9382,1
14057,40.6599,-73.9302,1
14058,40.7148,-73.961,1
14059,40.6899,-73.9382,1
14060,40.7757,-73.9269,1
14061,40.8275,-73.926,1
14062,40.6305,-73.9662,1
14063,40.7639,-73.887,1
14064,40.7445,-73.8844,1
14065,40.6876,-73.9656,1
14066,40.7444,-73.8766,1
14067,40.6801,-73.9779,1
14068,40.7166,-73.9631,1
14069,40.6706,-73.9551,1
14070,40.8347,-73.9445,1
14071,40.7266,-73.852,1
14072,40.878,-73.8692,1
14073,40.7338,-73.9543,1
14074,40.7486,-73.8759,1
14075,40.6944,-73.9888,1
14076,40.7513,-73.9451,1
14077,40.7468,-73.893,1
14078,40.8365,-73.943,1
14079,40.7093,-73.922,1
14080,40.6221,-73.9136,1
14081,40.8303,-73.9478,1
14082,40.7035,-73.9865,1
14083,40.6091,-73.9575,1
14084,40.682,-73.9682,1
14085,40.8407,-73.9126,1
14086,40.6622,-73.9822,1
14087,40.7142,-73.9615,1
14088,40.802,-73.9535,1
14089,40.7492,-73.8706,1
14090,40.7463,-73.8959,1
14091,40.7472,-73.8887,1
14092,40.8023,-73.9497,1
14093,40.7368,-73.8774,1
14094,40.5719,-73.9979,1
14095,40.6811,-73.9498,1
14096,40.8073,-73.9649,1
14097,40.8102,-73.9528,1
14098,40.6882,-73.9664,1
14099,40.6934,-73.987,1
14100,40.7941,-73.9492,1
14101,40.8231,-73.9426,1
14102,40.6675,-73.9877,1
14103,40.6681,-73.8702,1
14104,40.787,-73.9535,1
14105,40.6764,-73.9359,1
14106,40.7133,-73.9675,1
14107,40.697,-73.9599,1
14108,40.8321,-73.9223,1
14109,40.6916,-73.9699,1
14110,40.688,-73.9768,1
14111,40.6978,-73.9916,1
14112,40.686,-73.9522,1
14113,40.6803,-73.9483,1
14114,40.6626,-73.9832,1
14115,40.6861,-73.9854,1
14116,40.8608,-73.8924,1
14117,40.8485,-73.9379,1
14118,40.7343,-73.8696,1
14119,40.6519,-73.956,1
14120,40.8105,-73.9618,1
14121,40.6823,-73.9797,1
14122,40.6935,-73.9789,1
14123,40.6975,-73.9677,1
14124,40.8151,-73.9432,1
14125,40.8605,-73.8892,1
14126,40.7479,-73.9436,1
14127,40.8104,-73.9527,1
14128,40.8133,-73.9429,1
14129,40.6895,-73.992,1
14130,40.7181,-73.9595,1
14131,40.6587,-73.931,1
14132,40.8328,-73.9254,1
14133,40.7612,-73.8865,1
14134,40.8075,-73.9642,1
14135,40.814,-73.9602,1
14136,40.631,-73.9407,1
14137,40.8464,-73.9323,1
14138,40.7886,-73.9468,1
14139,40.7483,-73.8788,1
14140,40.8053,-73.9623,1
14141,40.791,-73.9451,1
14142,40.8205,-73.9436,1
14143,40.7194,-73.9629,1
14144,40.816,-73.9583,1
14145,40.764,-73.9279,1
14146,40.8693,-73.8301,1
14147,40.7232,-73.952,1
14148,40.6918,-73.9646,1
14149,40.8333,-73.8604,1
14150,40.8394,-73.9411,1
14151,40.688,-74.1831,1
14152,40.8115,-73.9387,1
14153,40.6812,-73.9301,1
14154,40.8046,-73.9551,1
14155,40.678,-73.9615,1
14156,40.7481,-73.9522,1
14157,40.7598,-73.9275,1
14158,40.6849,-73.9797,1
14159,40.8284,-73.9453,1
14160,40.6722,-73.9575,1
14161,40.7105,-73.9651,1
14162,40.7367,-73.8658,1
14163,40.7863,-73.9456,1
14164,40.8088,-73.9595,1
14165,40.6796,-73.9287,1
14166,40.8268,-73.9503,1
14167,40.8573,-73.8459,1
14168,40.8211,-73.897,1
14169,40.7712,-73.9269,1
14170,40.6919,-73.9694,1
14171,40.7182,-73.9576,1
14172,40.68,-73.9781,1
14173,40.7136,-73.9516,1
14174,40.7271,-73.8546,1
14175,40.6835,-73.9998,1
14176,40.6898,-73.9803,1
14177,40.6873,-73.9736,1
14178,40.7202,-73.955,1
14179,40.796,-73.9356,1
14180,40.7019,-73.9898,1
14181,40.8541,-73.9371,1
14182,40.8352,-73.8486,1
14183,40.817,-73.9536,1
14184,40.7539,-73.9231,1
14185,40.7208,-73.961,1
14186,40.794,-73.9431,1
14187,40.6861,-73.9122,1
14188,40.769,-73.8892,1
14189,40.812,-73.9516,1
14190,40.6886,-73.9886,1
14191,40.6979,-73.9712,1
14192,40.744,-73.8849,1
14193,40.6894,-73.8738,1
14194,40.7956,-73.9478,1
14195,40.7117,-73.963,1
14196,40.7501,-73.8812,1
14197,40.8152,-73.9549,1
14198,40.6762,-73.9777,1
14199,40.7016,-73.9886,1
14200,40.715,-73.9518,1
14201,40.7496,-73.9389,1
14202,40.838,-73.9063,1
14203,40.8123,-73.9459,1
14204,40.8058,-73.9025,1
14205,40.8061,-73.9652,1
14206,40.7386,-73.8977,1
14207,40.7446,-73.9569,1
14208,40.6813,-73.9655,1
14209,40.6888,-73.9513,1
14210,40.8565,-73.8675,1
14211,40.8173,-73.9384,1
14212,40.6738,-73.9569,1
14213,40.6858,-73.982,1
14214,40.8222,-73.9482,1
14215,40.8249,-73.9519,1
14216,40.6964,-73.9398,1
14217,40.6896,-73.9661,1
14218,40.7608,-73.9161,1
14219,40.7603,-73.8749,1
14220,40.8743,-73.9093,1
14221,40.6818,-73.9962,1
14222,40.6231,-74.0285,1
14223,40.7017,-73.9899,1
14224,40.675,-73.9811,1
14225,40.673,-73.9831,1
14226,40.812,-73.9463,1
14227,40.6469,-73.9213,1
14228,40.7979,-73.9421,1
14229,40.6837,-73.9562,1
14230,40.8396,-73.9409,1
14231,40.8159,-73.9108,1
14232,40.6754,-73.872,1
14233,40.758,-73.9167,1
14234,40.7433,-73.9222,1
14235,40.7004,-73.9878,1
14236,40.6214,-74.0262,1
14237,40.8627,-73.9054,1
14238,40.8015,-73.9603,1
14239,40.5853,-73.9663,1
14240,40.8113,-73.9465,1
14241,40.7139,-73.9381,1
14242,40.8223,-73.9408,1
14243,40.8101,-73.9515,1
14244,40.8189,-73.9422,1
14245,40.6494,-73.9523,1
14246,40.6821,-73.9587,1
14247,40.6699,-73.989,1
14248,40.8313,-73.9001,1
14249,40.827,-73.9235,1
14250,40.7619,-73.9251,1
14251,40.7012,-73.9426,1
14252,40.8128,-73.9557,1
14253,40.6951,-73.9318,1
14254,40.7568,-73.8342,1
14255,40.7028,-73.9294,1
14256,40.8634,-73.9208,1
14257,40.7109,-73.9667,1
14258,40.7032,-73.9945,1
14259,40.7268,-73.7953,1
14260,40.8005,-73.9351,1
14261,40.736,-73.8656,1
14262,40.6866,-73.9735,1
14263,40.5773,-73.9816,1
14264,40.8354,-73.9258,1
14265,40.6894,-73.968,1
14266,40.6652,-73.9828,1
14267,40.8174,-73.9278,1
14268,40.7463,-73.8895,1
14269,40.7953,-73.942,1
14270,40.8137,-73.937,1
14271,40.6814,-73.9664,1
14272,40.8095,-73.9496,1
14273,40.6855,-73.9653,1
14274,40.6803,-74.0094,1
14275,40.798,-73.9485,1
14276,40.8419,-73.9393,1
14277,40.6934,-73.9997,1
14278,40.8345,-73.9176,1
14279,40.6783,-73.911,1
14280,40.7436,-73.9505,1
14281,40.8212,-73.9506,1
14282,40.7579,-73.8445,1
14283,40.7131,-73.9095,1
14284,40.833,-73.8604,1
14285,40.5788,-73.9841,1
14286,40.8349,-73.9406,1
14287,40.8186,-73.9278,1
14288,40.6826,-73.9941,1
14289,40.7218,-73.8443,1
14290,40.8154,-73.948,1
14291,40.7032,-73.9899,1
14292,40.791,-73.9453,1
14293,40.8151,-73.9588,1
14294,40.8136,-73.937,1
14295,40.8265,-73.9393,1
14296,40.6792,-73.9752,1
14297,40.6677,-73.981,1
14298,40.744,-73.958,1
14299,40.8448,-73.9369,1
14300,40.7918,-73.945,1
14301,40.6878,-73.98,1
14302,40.7335,-73.8695,1
14303,40.8058,-73.9545,1
14304,40.6915,-73.9911,1
14305,40.7243,-73.7412,1
14306,40.7495,-73.9466,1
14307,40.6907,-73.9959,1
14308,40.7076,-73.9552,1
14309,40.7676,-73.9108,1
14310,40.6632,-73.9265,1
14311,40.7556,-73.8865,1
14312,40.7294,-73.8479,1
14313,40.69,-73.9815,1
14314,40.8403,-73.857,1
14315,40.855,-73.9334,1
14316,40.6726,-73.9504,1
14317,40.7475,-73.8842,1
14318,40.8285,-73.9488,1
14319,40.7026,-73.9922,1
14320,40.6806,-73.9968,1
14321,40.8363,-73.8608,1
14322,40.846,-73.934,1
14323,40.8255,-73.9511,1
14324,40.8003,-73.9467,1
14325,40.6882,-73.9655,1
14326,40.696,-73.9656,1
14327,40.8172,-73.957,1
14328,40.7609,-73.9231,1
14329,40.6756,-73.9582,1
14330,40.7472,-73.8909,1
14331,40.7978,-73.9465,1
14332,40.8601,-73.8887,1
14333,40.6766,-73.9499,1
14334,40.7417,-73.8809,1
14335,40.6677,-73.9058,1
14336,40.822,-73.94,1
14337,40.8101,-73.9253,1
14338,40.6854,-73.9806,1
14339,40.7943,-73.9426,1
14340,40.8234,-73.949,1
14341,40.6706,-73.8907,1
14342,40.6799,-73.9408,1
14343,40.7576,-73.8337,1
14344,40.8228,-73.9381,1
14345,40.8486,-73.9324,1
14346,40.6749,-73.9417,1
14347,40.6929,-73.991,1
14348,40.7892,-73.9544,1
14349,40.7164,-73.8033,1
14350,40.7113,-73.9476,1
14351,40.8207,-73.9508,1
14352,40.8537,-73.9341,1
14353,40.7461,-73.8993,1
14354,40.6771,-73.9388,1
14355,40.6872,-73.9744,1
14356,40.6646,-73.9973,1
14357,40.7585,-73.8344,1
14358,40.7961,-73.9379,1
14359,40.7738,-73.8712,1
14360,40.6533,-73.9498,1
14361,40.7471,-73.8894,1
14362,40.788,-73.9414,1
14363,40.6783,-73.9638,1
14364,40.7942,-73.945,1
14365,40.6755,-73.9542,1
14366,40.6843,-73.9353,1
14367,40.6755,-73.9781,1
14368,40.8225,-73.9383,1
14369,40.6881,-73.9549,1
14370,40.6984,-73.9842,1
14371,40.8496,-73.906,1
14372,40.824,-73.9085,1
14373,40.7134,-73.8306,1
14374,40.6799,-73.9679,1
14375,40.8606,-73.9251,1
14376,40.8048,-73.9622,1
14377,40.714,-73.9525,1
14378,40.7102,-73.9632,1
14379,40.6824,-73.9647,1
14380,40.8399,-73.9253,1
14381,40.8326,-73.8845,1
14382,40.6814,-73.9572,1
14383,40.681,-73.9553,1
14384,40.7646,-73.9371,1
14385,40.8152,-73.9473,1
14386,40.7921,-73.9383,1
14387,40.6666,-73.9785,1
14388,40.8242,-73.9487,1
14389,40.7163,-73.9596,1
14390,40.7613,-73.9237,1
14391,40.691,-73.9906,1
14392,40.8084,-73.9488,1
14393,40.8036,-73.9378,1
14394,40.8335,-73.8604,1
14395,40.7296,-73.8601,1
14396,40.7068,-73.9672,1
14397,40.7341,-73.955,1
14398,40.8497,-73.9109,1
14399,40.7214,-73.8434,1
14400,40.6846,-73.9453,1
14401,40.6925,-73.9871,1
14402,40.6692,-73.934,1
14403,40.7882,-73.9535,1
14404,40.8529,-73.9344,1
14405,40.8268,-73.9232,1
14406,40.6835,-73.9977,1
14407,40.8397,-73.9403,1
14408,40.8247,-73.9153,1
14409,40.8229,-73.9422,1
14410,40.6682,-73.9771,1
14411,40.6781,-73.9075,1
14412,40.6836,-73.9678,1
14413,40.7755,-73.9199,1
14414,40.6873,-73.9597,1
14415,40.8055,-73.9509,1
14416,40.7859,-73.943,1
14417,40.6853,-73.9956,1
14418,40.84,-73.9432,1
14419,40.6898,-73.8259,1
14420,40.6835,-73.9762,1
14421,40.8133,-73.9562,1
14422,40.6646,-73.9572,1
14423,40.7444,-73.8679,1
14424,40.6946,-73.9872,1
14425,40.6411,-73.9514,1
14426,40.8041,-73.9367,1
14427,40.8037,-73.9537,1
14428,40.7883,-73.9555,1
14429,40.7122,-73.8349,1
14430,40.5857,-73.9661,1
14431,40.6937,-73.9874,1
14432,40.7267,-73.9573,1
14433,40.8085,-73.945,1
14434,40.695,-73.9942,1
14435,40.7316,-73.8788,1
14436,40.6898,-73.9815,1
14437,40.7578,-73.9163,1
14438,40.7271,-73.8617,1
14439,40.6854,-73.9543,1
14440,40.6292,-73.9731,1
14441,40.6827,-73.978,1
14442,40.7387,-73.8862,1
14443,40.8252,-73.9473,1
14444,40.6903,-73.9872,1
14445,40.7904,-73.9541,1
14446,40.7049,-73.9493,1
14447,40.7033,-73.9916,1
14448,40.8031,-73.9402,1
14449,40.7571,-73.9448,1
14450,40.6886,-73.975,1
14451,40.7075,-73.9423,1
14452,40.7312,-73.9545,1
14453,40.68,-73.9197,1
14454,40.8018,-73.9371,1
14455,40.6981,-73.9262,1
14456,40.669,-73.9755,1
14457,40.8112,-73.9537,1
14458,40.775,-73.909,1
14459,40.6769,-74.0135,1
14460,40.7963,-73.9498,1
14461,40.7494,-73.8675,1
14462,40.7427,-73.8546,1
14463,40.813,-73.9416,1
14464,40.7488,-73.8928,1
14465,40.7627,-73.8829,1
14466,40.7537,-73.9122,1
14467,40.7431,-73.9167,1
14468,40.7546,-73.9225,1
14469,40.8699,-73.9034,1
14470,40.6379,-73.9587,1
14471,40.6856,-73.9563,1
14472,40.7867,-73.9483,1
14473,40.8028,-73.9519,1
14474,40.7432,-73.9177,1
14475,40.8367,-73.9225,1
14476,40.7458,-73.9023,1
14477,40.8348,-73.9177,1
14478,40.7276,-73.9548,1
14479,40.7289,-73.8474,1
14480,40.7122,-73.8257,1
14481,40.8101,-73.9623,1
14482,40.7571,-73.8571,1
14483,40.7559,-73.9149,1
14484,40.8054,-73.9474,1
14485,40.6918,-73.9915,1
14486,40.6782,-73.9766,1
14487,40.8034,-73.9528,1
14488,40.7457,-73.8892,1
14489,40.7974,-73.9469,1
14490,40.7952,-73.9311,1
14491,40.6646,-73.9835,1
14492,40.8105,-73.9393,1
14493,40.7968,-73.9375,1
14494,40.8483,-73.9329,1
14495,40.8152,-73.9548,1
14496,40.6269,-73.9365,1
14497,40.7113,-73.9483,1
14498,40.6749,-73.9848,1
14499,40.6946,-73.9835,1
14500,40.6988,-73.9582,1
14501,40.7429,-73.9176,1
14502,40.6414,-73.9693,1
14503,40.8293,-73.8747,1
14504,40.6821,-73.9559,1
14505,40.8693,-73.9034,1
14506,40.6695,-73.9869,1
14507,40.7451,-73.9377,1
14508,40.6992,-73.8081,1
14509,40.7565,-73.8774,1
14510,40.7454,-73.9041,1
14511,40.6885,-73.9802,1
14512,40.628,-74.03,1
14513,40.7991,-73.9429,1
14514,40.7151,-73.787,1
14515,40.8179,-73.8574,1
14516,40.6663,-73.9971,1
14517,40.8675,-73.9217,1
14518,40.5759,-73.9814,1
14519,40.8414,-73.8726,1
14520,40.7633,-73.8754,1
14521,40.796,-73.9384,1
14522,40.6753,-73.9885,1
14523,40.8164,-73.9394,1
14524,40.8091,-73.9445,1
14525,40.8183,-73.9454,1
14526,40.7556,-73.8852,1
14527,40.8129,-73.9563,1
14528,40.6953,-73.9494,1
14529,40.8048,-73.9399,1
14530,40.8677,-73.9219,1
14531,40.6898,-73.9388,1
14532,40.7309,-73.8765,1
14533,40.7431,-73.9168,1
14534,40.713,-73.7805,1
14535,40.8079,-73.9642,1
14536,40.6933,-73.9745,1
14537,40.6768,-73.96,1
14538,40.651,-73.9475,1
14539,40.7999,-73.9511,1
14540,40.758,-73.8287,1
14541,40.7663,-73.9131,1
14542,40.8037,-73.9655,1
14543,40.7995,-73.936,1
14544,40.7663,-73.9216,1
14545,40.8183,-73.9168,1
14546,40.6724,-73.9459,1
14547,40.7539,-73.8598,1
14548,40.6935,-73.9877,1
14549,40.7863,-73.9523,1
14550,40.7455,-73.9073,1
14551,40.6778,-73.9858,1
14552,40.8294,-73.9484,1
14553,40.8151,-73.9404,1
14554,40.7479,-73.8769,1
14555,40.8063,-73.9612,1
14556,40.6999,-73.9918,1
14557,40.6972,-73.9333,1
14558,40.7462,-73.8905,1
14559,40.8022,-73.9498,1
14560,40.8174,-73.9573,1
14561,40.7921,-73.9505,1
14562,40.7675,-73.9228,1
14563,40.725,-73.754,1
14564,40.7171,-73.9628,1
14565,40.8088,-73.9633,1
14566,40.6767,-73.9215,1
14567,40.8027,-73.9432,1
14568,40.7474,-73.8935,1
14569,40.7262,-73.9521,1
14570,40.8481,-73.9379,1
14571,40.7092,-73.7979,1
14572,40.7905,-73.9427,1
14573,40.8064,-73.9465,1
14574,40.7907,-73.9508,1
14575,40.681,-73.9753,1
14576,40.6692,-73.96,1
14577,40.7116,-73.9664,1
14578,40.6723,-73.9721,1
14579,40.7446,-73.949,1
14580,40.7013,-73.9429,1
14581,40.8081,-73.9389,1
14582,40.6564,-73.9737,1
14583,40.8533,-73.9342,1
14584,40.6823,-73.9771,1
14585,40.7922,-73.9527,1
14586,40.8339,-73.9157,1
14587,40.772,-73.9202,1
14588,40.7901,-73.9516,1
14589,40.6724,-73.9903,1
14590,40.8423,-73.8856,1
14591,40.6937,-73.9826,1
14592,40.8365,-73.9445,1
14593,40.6973,-73.9717,1
14594,40.8154,-73.9362,1
14595,40.6887,-73.9874,1
14596,40.74,-73.8956,1
14597,40.6752,-73.9712,1
14598,40.7856,-73.9498,1
14599,40.6726,-73.9625,1
14600,40.8844,-73.9013,1
14601,40.8042,-73.9554,1
14602,40.8235,-73.9376,1
14603,40.6628,-73.9508,1
14604,40.7435,-73.9237,1
14605,40.8189,-73.9221,1
14606,40.7136,-73.9563,1
14607,40.8698,-73.9038,1
14608,40.6901,-73.9937,1
14609,40.6736,-73.9827,1
14610,40.7021,-73.8015,1
14611,40.7124,-73.966,1
14612,40.6664,-73.9616,1
14613,40.8013,-73.9575,1
14614,40.7852,-73.9492,1
14615,40.6716,-73.9911,1
14616,40.6852,-73.9778,1
14617,40.6925,-73.9891,1
14618,40.8528,-73.9186,1
14619,40.6907,-73.9957,1
14620,40.7579,-73.8607,1
14621,40.6891,-73.9925,1
14622,40.7612,-73.917,1
14623,40.7948,-73.9396,1
14624,40.8417,-73.9123,1
14625,40.6772,-73.9416,1
14626,40.7483,-73.8786,1
14627,40.8234,-73.9528,1
14628,40.8004,-73.9476,1
14629,40.7464,-73.9528,1
14630,40.6921,-73.9895,1
14631,40.6977,-73.9675,1
14632,40.634,-73.9472,1
14633,40.7866,-73.9454,1
14634,40.8537,-73.9305,1
14635,40.8667,-73.7955,1
14636,40.7636,-73.9245,1
14637,40.6726,-73.8558,1
14638,40.8228,-73.8855,1
14639,40.8563,-73.8677,1
14640,40.704,-73.967,1
14641,40.6822,-73.9401,1
14642,40.739,-73.9214,1
14643,40.7673,-73.93,1
14644,40.6871,-73.99,1
14645,40.7544,-73.9228,1
14646,40.8102,-73.9376,1
14647,40.6874,-73.9747,1
14648,40.6933,-73.9669,1
14649,40.6852,-73.9765,1
14650,40.7528,-73.8521,1
14651,40.6887,-73.9613,1
14652,40.7481,-73.9476,1
14653,40.8104,-73.9513,1
14654,40.7034,-73.9464,1
14655,40.7155,-73.8331,1
14656,40.6887,-73.9849,1
14657,40.7196,-73.9535,1
14658,40.8087,-73.9467,1
14659,40.7264,-73.9554,1
14660,40.6967,-73.9353,1
14661,40.6942,-73.9946,1
14662,40.8332,-73.8615,1
14663,40.753,-73.9433,1
14664,40.6996,-73.951,1
14665,40.7129,-73.8274,1
14666,40.7637,-73.8303,1
14667,40.7763,-73.9104,1
14668,40.7978,-73.9423,1
14669,40.5783,-73.9383,1
14670,40.697,-73.997,1
14671,40.7997,-73.9553,1
14672,40.8053,-73.9474,1
14673,40.8003,-73.9323,1
14674,40.8135,-73.956,1
14675,40.7429,-73.952,1
14676,40.6796,-73.948,1
14677,40.6948,-73.987,1
14678,40.7432,-73.9154,1
14679,40.8755,-73.9089,1
14680,40.6572,-73.9598,1
14681,40.7955,-73.946,1
14682,40.7431,-73.8752,1
14683,40.6847,-73.9789,1
14684,40.6667,-73.9816,1
14685,40.7631,-73.8322,1
14686,40.7026,-73.9887,1
14687,40.8462,-73.9385,1
14688,40.7183,-73.9554,1
14689,40.8056,-73.9662,1
14690,40.791,-73.9522,1
14691,40.826,-73.9409,1
14692,40.6978,-73.9946,1
14693,40.8013,-73.9503,1
14694,40.7721,-73.9257,1
14695,40.8138,-73.9413,1
14696,40.7016,-73.9583,1
14697,40.7182,-73.9572,1
14698,40.7733,-73.9067,1
14699,40.6845,-73.9586,1
14700,40.7647,-73.9048,1
14701,40.719,-73.9611,1
14702,40.7488,-73.8909,1
14703,40.7033,-73.9327,1
14704,40.836,-73.9437,1
14705,40.6987,-73.9569,1
14706,40.7341,-73.8694,1
14707,40.7616,-73.9245,1
14708,40.7616,-73.8829,1
14709,40.7927,-73.9459,1
14710,40.7712,-73.9036,1
14711,40.7379,-73.8664,1
14712,40.7433,-73.9181,1
14713,40.6816,-73.9963,1
14714,40.6966,-73.9386,1
14715,40.8405,-73.8556,1
14716,40.8018,-73.9496,1
14717,40.6811,-73.9499,1
14718,40.6776,-73.9731,1
14719,40.6854,-73.9946,1
14720,40.6838,-74.0017,1
14721,40.6668,-73.9813,1
14722,40.8405,-73.855,1
14723,40.8256,-73.9436,1
14724,40.75,-73.9394,1
14725,40.8609,-73.892,1
14726,40.6934,-73.9651,1
14727,40.8244,-73.9142,1
14728,40.7029,-73.9895,1
14729,40.8255,-73.9178,1
14730,40.815,-73.9437,1
14731,40.6806,-73.9529,1
14732,40.6657,-73.9826,1
14733,40.7669,-73.9081,1
14734,40.6837,-73.9067,1
14735,40.7345,-73.8687,1
14736,40.8322,-73.8811,1
14737,40.8241,-73.9447,1
14738,40.6924,-73.9616,1
14739,40.8139,-73.9401,1
14740,40.6871,-73.9777,1
14741,40.8468,-73.9382,1
14742,40.8187,-73.9473,1
14743,40.8034,-73.9404,1
14744,40.82,-73.9467,1
14745,40.8356,-73.8932,1
14746,40.7205,-73.9616,1
14747,40.6848,-73.9139,1
14748,40.6801,-73.9432,1
14749,40.7478,-73.8813,1
14750,40.72,-73.96,1
14751,40.6899,-73.9365,1
14752,40.7339,-73.9549,1
14753,40.7687,-73.8922,1
14754,40.6834,-73.9428,1
14755,40.6892,-73.9811,1
14756,40.6892,-73.9574,1
14757,40.7268,-73.9526,1
14758,40.7984,-73.9349,1
14759,40.865,-73.922,1
14760,40.6882,-73.9302,1
14761,40.8246,-73.8558,1
14762,40.6776,-73.9815,1
14763,40.6799,-73.9403,1
14764,40.8084,-73.96,1
14765,40.7934,-73.9435,1
14766,40.6343,-73.9021,1
14767,40.7388,-73.8768,1
14768,40.7937,-73.9516,1
14769,40.745,-73.8844,1
14770,40.867,-73.9233,1
14771,40.7535,-73.943,1
14772,40.6975,-73.9929,1
14773,40.6598,-73.9879,1
14774,40.8162,-73.9181,1
14775,40.7971,-73.9499,1
14776,40.797,-73.943,1
14777,40.6951,-73.9907,1
14778,40.6738,-73.963,1
14779,40.7485,-73.8762,1
14780,40.7032,-73.9909,1
14781,40.8422,-73.9423,1
14782,40.7943,-73.9427,1
14783,40.8041,-73.9663,1
14784,40.7597,-73.9204,1
14785,40.8472,-73.8447,1
14786,40.7404,-73.879,1
14787,40.6995,-73.9589,1
14788,40.8245,-73.8773,1
14789,40.7072,-73.9684,1
14790,40.6982,-73.9839,1
14791,40.8146,-73.9188,1
14792,40.7584,-73.8339,1
14793,40.8742,-73.9103,1
14794,40.821,-73.9506,1
14795,40.6629,-73.951,1
14796,40.7153,-73.9521,1
14797,40.762,-73.93,1
14798,40.8173,-73.9226,1
14799,40.7875,-73.9448,1
14800,40.6692,-73.9797,1
14801,40.8198,-73.9551,1
14802,40.7344,-73.8659,1
14803,40.7105,-73.9661,1
14804,40.6669,-73.992,1
14805,40.7922,-73.9502,1
14806,40.6886,-73.9831,1
14807,40.8452,-73.9134,1
14808,40.7355,-73.8104,1
14809,40.819,-73.9271,1
14810,40.8278,-73.925,1
14811,40.8375,-73.8877,1
14812,40.8169,-73.9233,1
14813,40.6862,-73.9827,1
14814,40.8657,-73.8622,1
14815,40.6725,-73.9768,1
14816,40.7189,-73.7343,1
14817,40.8727,-73.9049,1
14818,40.7192,-73.8393,1
14819,40.6708,-73.9898,1
14820,40.7692,-73.9128,1
14821,40.8523,-73.9349,1
14822,40.8241,-73.9407,1
14823,40.8235,-73.849,1
14824,40.7097,-73.9613,1
14825,40.6937,-73.9834,1
14826,40.6806,-73.9376,1
14827,40.7946,-73.9446,1
14828,40.7989,-73.9392,1
14829,40.7167,-73.9572,1
14830,40.8814,-73.8991,1
14831,40.6661,-73.9821,1
14832,40.8262,-73.9499,1
14833,40.6798,-73.9816,1
14834,40.848,-73.9378,1
14835,40.803,-73.9489,1
14836,40.768,-73.898,1
14837,40.8086,-73.9474,1
14838,40.6719,-74.0104,1
14839,40.8216,-73.9538,1
14840,40.709,-73.9573,1
14841,40.7053,-73.9502,1
14842,40.7483,-73.9391,1
14843,40.7383,-73.9036,1
14844,40.7011,-73.8414,1
14845,40.7748,-73.9087,1
14846,40.7396,-73.8781,1
14847,40.6911,-73.9715,1
14848,40.868,-73.9193,1
14849,40.7998,-73.9549,1
14850,40.7462,-73.8901,1
14851,40.6444,-73.9489,1
14852,40.802,-73.9433,1
14853,40.6934,-73.9792,1
14854,40.8456,-73.9102,1
14855,40.7456,-73.884,1
14856,40.7336,-73.956,1
14857,40.6934,-73.9728,1
14858,40.7919,-73.9466,1
14859,40.809,-73.9486,1
14860,40.6896,-73.953,1
14861,40.7548,-73.9308,1
14862,40.674,-73.9568,1
14863,40.8048,-73.9381,1
14864,40.7485,-73.9159,1
14865,40.7645,-73.909,1
14866,40.6603,-73.9628,1
14867,40.8057,-73.9563,1
14868,40.6744,-73.9756,1
14869,40.8194,-73.9306,1
14870,40.776,-73.911,1
14871,40.718,-73.9556,1
14872,40.7428,-73.8546,1
14873,40.7564,-73.8775,1
14874,40.7512,-73.8902,1
14875,40.8963,-73.8669,1
14876,40.7647,-73.8845,1
14877,40.8359,-73.9278,1
14878,40.6722,-73.9805,1
14879,40.7483,-73.9573,1
14880,40.7486,-73.8763,1
14881,40.7744,-73.9035,1
