,lat,long,taxi_type,trip_count
828,40.7222,-73.9888,y,19
829,40.7786,-73.9821,y,19
830,40.7365,-73.9889,y,19
831,40.7808,-73.9727,y,19
832,40.7399,-74.0023,y,19
833,40.7621,-73.9661,y,19
834,40.7897,-73.9662,y,19
835,40.7439,-73.988,y,19
836,40.7496,-73.988,y,19
837,40.6467,-73.7899,y,19
838,40.7554,-73.9682,y,19
839,40.7642,-73.9731,y,19
840,40.7405,-74.0056,y,19
841,40.7465,-73.9717,y,19
842,40.7222,-73.9972,y,19
843,40.7617,-73.9939,y,19
844,40.7359,-73.9853,y,19
845,40.7257,-74.004,y,19
846,40.7357,-74.006,y,19
847,40.7608,-73.9611,y,19
848,40.7793,-73.9621,y,19
849,40.7376,-73.9883,y,19
850,40.7502,-73.9919,y,19
851,40.7369,-73.9888,y,19
852,40.7332,-74.0063,y,19
853,40.7699,-73.8631,y,19
854,40.7388,-73.9875,y,19
855,40.7763,-73.9758,y,19
856,40.7215,-73.989,y,19
857,40.7151,-74.016,y,19
858,40.7763,-73.9759,y,19
859,40.7409,-74.0075,y,19
860,40.7714,-73.9565,y,19
861,40.751,-73.9905,y,19
862,40.7427,-73.9846,y,19
863,40.7331,-73.9874,y,19
864,40.7317,-74.0011,y,19
865,40.7768,-73.9555,y,19
866,40.7559,-73.9909,y,19
867,40.767,-73.9536,y,19
868,40.7308,-74.0015,y,19
869,40.7743,-73.9636,y,19
870,40.7544,-73.9689,y,19
871,40.7342,-73.9898,y,19
872,40.7505,-73.9913,y,19
873,40.7685,-73.9823,y,19
874,40.7407,-74.0052,y,19
875,40.7863,-73.9724,y,19
876,40.77,-73.9514,y,19
877,40.7403,-73.9948,y,19
878,40.6437,-73.7904,y,19
879,40.7739,-73.8737,y,19
880,40.7716,-73.9593,y,19
881,40.7395,-74.0027,y,19
882,40.7752,-73.965,y,19
883,40.7744,-73.9773,y,19
884,40.6469,-73.7901,y,19
885,40.7621,-73.9791,y,19
886,40.7317,-73.9822,y,19
887,40.7355,-73.9981,y,19
888,40.7632,-73.9738,y,19
889,40.7684,-73.9821,y,19
890,40.7648,-73.9686,y,19
891,40.7688,-73.8626,y,19
892,40.7797,-73.9557,y,19
893,40.7525,-73.978,y,19
894,40.7273,-74.0005,y,19
895,40.751,-73.9909,y,19
896,40.7833,-73.9591,y,19
897,40.742,-73.9749,y,19
898,40.7312,-73.9827,y,19
899,40.7655,-73.9548,y,19
900,40.7751,-73.961,y,19
901,40.7696,-73.9518,y,19
902,40.7429,-73.9927,y,19
903,40.7496,-73.9917,y,19
904,40.7481,-73.9891,y,19
905,40.7512,-73.9943,y,19
906,40.6439,-73.7904,y,19
907,40.727,-73.9857,y,19
908,40.7588,-73.9886,y,19
909,40.7429,-74.0076,y,19
910,40.7299,-74.002,y,19
911,40.7718,-73.9592,y,19
912,40.7688,-73.8631,y,19
913,40.7197,-74.0086,y,19
914,40.7713,-73.9595,y,19
915,40.7679,-73.9641,y,19
916,40.7882,-73.9673,y,19
917,40.7645,-73.9728,y,19
918,40.7411,-73.9941,y,19
919,40.751,-73.9939,y,19
920,40.7669,-73.9536,y,19
921,40.7612,-73.9754,y,19
922,40.7939,-73.9668,y,19
923,40.7709,-73.9538,y,19
924,40.6446,-73.7818,y,19
925,40.7615,-73.9942,y,19
926,40.7565,-73.9898,y,19
927,40.7316,-73.9824,y,19
928,40.7295,-73.9781,y,19
929,40.6468,-73.7902,y,19
930,40.7495,-73.9921,y,19
931,40.741,-74.0075,y,19
932,40.7024,-73.9867,g,18
933,40.7469,-73.891,g,18
934,40.7617,-73.9255,g,18
935,40.7591,-73.9189,g,18
936,40.7025,-73.9868,g,18
937,40.7667,-73.9217,g,18
938,40.7454,-73.9035,g,18
939,40.7465,-73.891,g,18
940,40.7026,-73.9906,g,18
941,40.7821,-73.9537,y,18
942,40.7355,-73.9982,y,18
943,40.756,-73.9904,y,18
944,40.7406,-74.0055,y,18
945,40.7692,-73.955,y,18
946,40.7309,-74.0014,y,18
947,40.7523,-73.9934,y,18
948,40.743,-73.9928,y,18
949,40.7823,-73.9557,y,18
950,40.7505,-73.9914,y,18
951,40.7671,-73.9625,y,18
952,40.7439,-73.9994,y,18
953,40.7626,-73.968,y,18
954,40.7568,-73.9902,y,18
955,40.7565,-73.9905,y,18
956,40.7457,-73.9457,y,18
957,40.7559,-73.9904,y,18
958,40.7375,-74.0049,y,18
959,40.7503,-73.9917,y,18
960,40.7498,-73.9918,y,18
961,40.7382,-73.9878,y,18
962,40.7271,-73.9856,y,18
963,40.7429,-74.0002,y,18
964,40.7508,-73.9945,y,18
965,40.7678,-73.9641,y,18
966,40.7622,-73.9659,y,18
967,40.7487,-73.9886,y,18
968,40.7294,-73.99,y,18
969,40.778,-73.9566,y,18
970,40.7615,-73.9687,y,18
971,40.7422,-73.9779,y,18
972,40.6452,-73.7769,y,18
973,40.7604,-74.003,y,18
974,40.7259,-73.9947,y,18
975,40.779,-73.9539,y,18
976,40.7649,-73.9663,y,18
977,40.7735,-73.9817,y,18
978,40.7223,-73.9971,y,18
979,40.7724,-73.9672,y,18
980,40.7501,-74.0025,y,18
981,40.7275,-73.9853,y,18
982,40.6415,-73.7881,y,18
983,40.72,-74.0086,y,18
984,40.7697,-73.9547,y,18
985,40.775,-73.9631,y,18
986,40.7525,-73.9783,y,18
987,40.7216,-73.989,y,18
988,40.7419,-74.0048,y,18
989,40.7712,-73.9616,y,18
990,40.7522,-73.9752,y,18
991,40.7559,-73.9907,y,18
992,40.6438,-73.79,y,18
993,40.7642,-73.969,y,18
994,40.7662,-73.9542,y,18
995,40.7507,-73.9946,y,18
996,40.773,-73.9582,y,18
997,40.7504,-73.9948,y,18
998,40.7312,-74.0013,y,18
999,40.7622,-73.9601,y,18
1000,40.7495,-73.9923,y,18
1001,40.7623,-73.966,y,18
1002,40.742,-73.9746,y,18
1003,40.748,-73.9849,y,18
1004,40.7425,-73.9805,y,18
1005,40.7467,-73.9974,y,18
1006,40.7399,-73.995,y,18
1007,40.7793,-73.9507,y,18
1008,40.7418,-74.0047,y,18
1009,40.7522,-73.9784,y,18
1010,40.7656,-73.9547,y,18
1011,40.7317,-73.9823,y,18
1012,40.766,-73.9634,y,18
1013,40.7663,-73.9541,y,18
1014,40.7499,-73.9935,y,18
1015,40.7682,-73.9822,y,18
1016,40.7633,-73.9737,y,18
1017,40.7669,-73.9567,y,18
1018,40.7364,-73.9891,y,18
1019,40.7464,-73.9716,y,18
1020,40.7731,-73.9521,y,18
1021,40.7649,-73.9662,y,18
1022,40.7725,-73.9669,y,18
1023,40.7775,-73.9593,y,18
1024,40.7366,-73.9974,y,18
1025,40.7553,-73.965,y,18
1026,40.7696,-73.8632,y,18
1027,40.7405,-73.9946,y,18
1028,40.6467,-73.79,y,18
1029,40.7445,-73.981,y,18
1030,40.7269,-73.9858,y,18
1031,40.7456,-73.9782,y,18
1032,40.7327,-73.9876,y,18
1033,40.7654,-73.9578,y,18
1034,40.7775,-73.9787,y,18
1035,40.7791,-73.9509,y,18
1036,40.7788,-73.956,y,18
1037,40.7864,-73.9686,y,18
1038,40.7781,-73.9545,y,18
1039,40.6449,-73.7814,y,18
1040,40.7733,-73.9491,y,18
1041,40.7421,-74.0008,y,18
1042,40.7382,-73.9963,y,18
1043,40.7739,-73.8709,y,18
1044,40.7483,-73.9847,y,18
1045,40.7599,-73.9878,y,18
1046,40.7637,-73.9733,y,18
1047,40.7622,-73.9787,y,18
1048,40.7399,-74.0024,y,18
1049,40.7417,-73.9895,y,18
1050,40.7415,-73.9939,y,18
1051,40.7373,-73.9885,y,18
1052,40.7553,-73.9652,y,18
1053,40.7635,-73.9695,y,18
1054,40.7422,-73.9746,y,18
1055,40.7383,-73.9836,y,18
1056,40.7418,-74.001,y,18
1057,40.7949,-73.9718,y,18
1058,40.7228,-74.0051,y,18
1059,40.7411,-74.0016,y,18
1060,40.7332,-73.9999,y,18
1061,40.7376,-73.9966,y,18
1062,40.7569,-73.9899,y,18
1063,40.7499,-73.9911,y,18
1064,40.7367,-73.9786,y,18
1065,40.7515,-73.9941,y,18
1066,40.7222,-73.9971,y,18
1067,40.7339,-74.0027,y,18
1068,40.7397,-74.0023,y,18
1069,40.7491,-73.9921,y,18
1070,40.7501,-73.9911,y,18
1071,40.783,-73.9784,y,18
1072,40.7621,-73.9602,y,18
1073,40.7581,-73.9662,y,18
1074,40.7408,-74.0077,y,18
1075,40.7933,-73.9673,y,18
1076,40.7719,-73.9829,y,18
1077,40.7459,-73.9943,y,18
1078,40.7431,-73.9927,y,18
1079,40.7561,-73.9677,y,18
1080,40.7456,-73.9823,y,18
1081,40.7318,-73.9854,y,18
1082,40.7712,-73.9566,y,18
1083,40.7385,-73.9877,y,18
1084,40.6436,-73.7902,y,18
1085,40.749,-73.9924,y,18
1086,40.7568,-73.9671,y,18
1087,40.726,-73.9946,y,18
1088,40.768,-73.964,y,18
1089,40.7669,-73.9538,y,18
1090,40.7313,-73.9824,y,18
1091,40.7621,-73.979,y,18
1092,40.7313,-73.9823,y,18
1093,40.7237,-73.9965,y,18
1094,40.779,-73.9622,y,18
1095,40.762,-73.9602,y,18
1096,40.7401,-74.0058,y,18
1097,40.7453,-73.991,y,18
1098,40.7666,-73.9213,g,17
1099,40.7466,-73.891,g,17
1100,40.747,-73.8911,g,17
1101,40.7458,-73.9035,g,17
1102,40.7211,-73.8442,g,17
1103,40.6848,-73.9778,g,17
1104,40.7025,-73.9906,g,17
1105,40.7907,-73.9538,g,17
1106,40.7667,-73.9216,g,17
1107,40.6848,-73.9779,g,17
1108,40.7752,-73.9121,g,17
1109,40.7351,-73.8743,g,17
1110,40.775,-73.963,y,17
1111,40.7487,-73.9888,y,17
1112,40.7653,-73.9578,y,17
1113,40.7696,-73.9517,y,17
1114,40.7347,-73.9861,y,17
1115,40.7211,-73.9878,y,17
1116,40.721,-74.0099,y,17
1117,40.7794,-73.9558,y,17
1118,40.7641,-73.9648,y,17
1119,40.7942,-73.9723,y,17
1120,40.7396,-74.0025,y,17
1121,40.748,-73.985,y,17
1122,40.7881,-73.9766,y,17
1123,40.7695,-73.8633,y,17
1124,40.7525,-73.9753,y,17
1125,40.7338,-73.9994,y,17
1126,40.7623,-73.9659,y,17
1127,40.7642,-73.9921,y,17
1128,40.7793,-73.9555,y,17
1129,40.7789,-73.982,y,17
1130,40.7618,-73.9748,y,17
1131,40.7277,-73.9851,y,17
1132,40.6458,-73.7768,y,17
1133,40.765,-73.9725,y,17
1134,40.7731,-73.9582,y,17
1135,40.7559,-73.9908,y,17
1136,40.7552,-73.9651,y,17
1137,40.7331,-74.0,y,17
1138,40.7801,-73.9551,y,17
1139,40.7648,-73.9662,y,17
1140,40.7397,-74.0024,y,17
1141,40.7776,-73.9787,y,17
1142,40.7723,-73.9587,y,17
1143,40.7418,-73.9809,y,17
1144,40.7626,-73.9658,y,17
1145,40.772,-73.9561,y,17
1146,40.7654,-73.9638,y,17
1147,40.7441,-73.9877,y,17
1148,40.7835,-73.9707,y,17
1149,40.7617,-73.994,y,17
1150,40.747,-73.9899,y,17
1151,40.744,-74.0067,y,17
1152,40.7678,-73.964,y,17
1153,40.7211,-73.9937,y,17
1154,40.7329,-73.9815,y,17
1155,40.7424,-73.9969,y,17
1156,40.75,-73.9935,y,17
1157,40.7797,-73.9555,y,17
1158,40.7559,-73.9906,y,17
1159,40.7408,-74.0054,y,17
1160,40.7652,-73.9752,y,17
1161,40.7445,-74.0065,y,17
1162,40.7562,-73.9901,y,17
1163,40.742,-73.9934,y,17
1164,40.7811,-73.9813,y,17
1165,40.7707,-73.957,y,17
1166,40.7435,-73.984,y,17
1167,40.7482,-73.9848,y,17
1168,40.8054,-73.966,y,17
1169,40.7641,-73.9689,y,17
1170,40.7729,-73.8852,y,17
1171,40.7522,-73.978,y,17
1172,40.7435,-73.9923,y,17
1173,40.764,-73.9544,y,17
1174,40.7429,-73.9928,y,17
1175,40.7233,-73.9883,y,17
1176,40.7853,-73.973,y,17
1177,40.7421,-73.9934,y,17
1178,40.7421,-73.985,y,17
1179,40.7497,-73.9916,y,17
1180,40.7397,-73.9951,y,17
1181,40.7407,-74.0077,y,17
1182,40.7457,-74.0056,y,17
1183,40.7348,-73.9986,y,17
1184,40.7406,-74.0057,y,17
1185,40.7564,-73.9907,y,17
1186,40.7346,-73.9908,y,17
1187,40.7734,-73.9601,y,17
1188,40.7419,-73.9936,y,17
1189,40.7793,-73.9775,y,17
1190,40.7521,-73.9785,y,17
1191,40.7438,-73.988,y,17
1192,40.7648,-73.9705,y,17
1193,40.7713,-73.9565,y,17
1194,40.7446,-73.9874,y,17
1195,40.7507,-73.9908,y,17
1196,40.7725,-73.8696,y,17
1197,40.7373,-73.9884,y,17
1198,40.7355,-73.9898,y,17
1199,40.7453,-73.9948,y,17
1200,40.7402,-73.9906,y,17
1201,40.7741,-73.9595,y,17
1202,40.764,-73.9669,y,17
1203,40.7257,-73.992,y,17
1204,40.7459,-73.9823,y,17
1205,40.7631,-73.9738,y,17
1206,40.7791,-73.9624,y,17
1207,40.7407,-73.986,y,17
1208,40.7682,-73.9824,y,17
1209,40.7499,-73.9936,y,17
1210,40.7523,-73.9752,y,17
1211,40.7271,-73.9857,y,17
1212,40.7699,-73.9516,y,17
1213,40.6435,-73.7901,y,17
1214,40.7641,-73.9541,y,17
1215,40.7813,-73.9542,y,17
1216,40.7151,-74.0159,y,17
1217,40.7854,-73.9576,y,17
1218,40.7449,-73.9914,y,17
1219,40.7776,-73.9569,y,17
1220,40.7796,-73.9556,y,17
1221,40.7735,-73.955,y,17
1222,40.7726,-73.9669,y,17
1223,40.7486,-73.9888,y,17
1224,40.7309,-74.0015,y,17
1225,40.7497,-73.9879,y,17
1226,40.7483,-73.9848,y,17
1227,40.7795,-73.9557,y,17
1228,40.7731,-73.9783,y,17
1229,40.7641,-73.9731,y,17
1230,40.7503,-73.9911,y,17
1231,40.7363,-73.9789,y,17
1232,40.7652,-73.966,y,17
1233,40.7709,-73.9537,y,17
1234,40.7731,-73.9581,y,17
1235,40.7687,-73.9822,y,17
1236,40.7568,-73.9898,y,17
1237,40.743,-74.0076,y,17
1238,40.7443,-74.0066,y,17
1239,40.644,-73.7902,y,17
1240,40.7981,-73.9408,y,17
1241,40.7566,-73.9902,y,17
1242,40.7478,-74.0041,y,17
1243,40.7784,-73.9454,y,17
1244,40.7796,-73.9534,y,17
1245,40.784,-73.98,y,17
1246,40.7192,-74.0087,y,17
1247,40.7701,-73.9514,y,17
1248,40.7565,-73.9902,y,17
1249,40.7508,-73.9871,y,17
1250,40.7526,-73.9753,y,17
1251,40.7412,-73.9941,y,17
1252,40.7916,-73.9649,y,17
1253,40.7341,-73.9992,y,17
1254,40.7575,-73.9667,y,17
1255,40.7385,-73.9855,y,17
1256,40.7337,-74.0063,y,17
1257,40.7649,-73.9684,y,17
1258,40.7621,-73.9861,y,17
1259,40.7796,-73.9535,y,17
1260,40.7456,-74.0057,y,17
1261,40.7707,-73.9683,y,17
1262,40.7683,-73.9821,y,17
1263,40.7646,-73.9728,y,17
1264,40.7484,-73.9803,y,17
1265,40.7622,-73.9661,y,17
1266,40.7052,-74.0072,y,17
1267,40.7605,-73.9874,y,17
1268,40.7567,-73.9898,y,17
1269,40.7698,-73.8631,y,17
1270,40.7713,-73.9823,y,17
1271,40.7384,-73.9919,y,17
1272,40.7347,-73.9909,y,17
1273,40.7559,-73.991,y,17
1274,40.7438,-73.9837,y,17
1275,40.6436,-73.7899,y,17
1276,40.6449,-73.782,y,17
1277,40.7808,-73.9588,y,17
1278,40.7405,-74.002,y,17
1279,40.7843,-73.9775,y,17
1280,40.7496,-73.9918,y,17
1281,40.7819,-73.9756,y,17
1282,40.75,-73.992,y,17
1283,40.7589,-73.9728,y,17
1284,40.7323,-73.9963,y,17
1285,40.7739,-73.8708,y,17
1286,40.7756,-73.9607,y,17
1287,40.7643,-73.9689,y,17
1288,40.6417,-73.7882,y,17
1289,40.7522,-73.9753,y,17
1290,40.7637,-73.9735,y,17
1291,40.7505,-73.9912,y,17
1292,40.6486,-73.7838,y,17
1293,40.742,-73.9829,y,17
1294,40.7553,-73.9682,y,17
1295,40.7477,-73.9851,y,17
1296,40.7476,-74.004,y,17
1297,40.7502,-73.9944,y,17
1298,40.7739,-73.9639,y,17
1299,40.752,-73.9755,y,17
1300,40.6438,-73.7897,y,17
1301,40.7375,-73.9841,y,17
1302,40.7342,-73.9899,y,17
1303,40.7626,-73.9729,y,17
1304,40.7903,-73.9658,y,17
1305,40.645,-73.777,y,17
1306,40.7743,-73.8729,y,17
1307,40.6471,-73.7898,y,17
1308,40.769,-73.9612,y,17
1309,40.756,-73.9677,y,17
1310,40.7624,-73.966,y,17
1311,40.7311,-74.0014,y,17
1312,40.7409,-73.9979,y,17
1313,40.7469,-73.8907,g,16
1314,40.841,-73.94,g,16
1315,40.7752,-73.912,g,16
1316,40.7617,-73.9253,g,16
1317,40.7898,-73.9524,g,16
1318,40.7468,-73.8909,g,16
1319,40.7468,-73.891,g,16
1320,40.8051,-73.939,g,16
1321,40.8054,-73.939,g,16
1322,40.7213,-73.8444,g,16
1323,40.6894,-73.9925,g,16
1324,40.7493,-73.9922,y,16
1325,40.7625,-73.9681,y,16
1326,40.7933,-73.973,y,16
1327,40.6447,-73.7824,y,16
1328,40.7498,-73.991,y,16
1329,40.7743,-73.9637,y,16
1330,40.7643,-73.9688,y,16
1331,40.7554,-73.965,y,16
1332,40.7603,-74.003,y,16
1333,40.7822,-73.9557,y,16
1334,40.7342,-74.0062,y,16
1335,40.7422,-73.997,y,16
1336,40.7851,-73.9538,y,16
1337,40.7363,-73.9893,y,16
1338,40.7439,-73.9836,y,16
1339,40.737,-73.9845,y,16
1340,40.7496,-73.9952,y,16
1341,40.7508,-74.0055,y,16
1342,40.6454,-73.7769,y,16
1343,40.7683,-73.9847,y,16
1344,40.7432,-73.9771,y,16
1345,40.7423,-74.0044,y,16
1346,40.7796,-73.9578,y,16
1347,40.7449,-73.9759,y,16
1348,40.7441,-74.0068,y,16
1349,40.7867,-73.9721,y,16
1350,40.7342,-73.999,y,16
1351,40.7508,-73.9907,y,16
1352,40.742,-74.0047,y,16
1353,40.7505,-73.9911,y,16
1354,40.7339,-73.9993,y,16
1355,40.7372,-73.9886,y,16
1356,40.7415,-73.9812,y,16
1357,40.7447,-73.9852,y,16
1358,40.7726,-73.9821,y,16
1359,40.7022,-74.0128,y,16
1360,40.7866,-73.9721,y,16
1361,40.7448,-73.9988,y,16
1362,40.7427,-73.9847,y,16
1363,40.7415,-74.0013,y,16
1364,40.7939,-73.9669,y,16
1365,40.7704,-73.9541,y,16
1366,40.7273,-73.9935,y,16
1367,40.769,-73.982,y,16
1368,40.7677,-73.962,y,16
1369,40.733,-73.9874,y,16
1370,40.781,-73.9813,y,16
1371,40.7679,-73.9619,y,16
1372,40.7459,-73.9781,y,16
1373,40.7401,-74.006,y,16
1374,40.7701,-73.9575,y,16
1375,40.7256,-74.004,y,16
1376,40.7417,-74.0048,y,16
1377,40.7687,-73.863,y,16
1378,40.7194,-74.0087,y,16
1379,40.7671,-73.9535,y,16
1380,40.7627,-73.9657,y,16
1381,40.761,-73.9753,y,16
1382,40.7814,-73.9565,y,16
1383,40.7832,-73.9747,y,16
1384,40.7428,-74.0003,y,16
1385,40.7646,-73.9582,y,16
1386,40.7522,-73.9774,y,16
1387,40.7724,-73.9671,y,16
1388,40.7663,-73.957,y,16
1389,40.772,-73.9589,y,16
1390,40.7522,-74.0046,y,16
1391,40.7884,-73.9708,y,16
1392,40.7742,-73.8726,y,16
1393,40.7665,-73.9868,y,16
1394,40.7706,-73.957,y,16
1395,40.7275,-73.9854,y,16
1396,40.734,-73.9867,y,16
1397,40.7781,-73.9783,y,16
1398,40.7659,-73.9765,y,16
1399,40.7679,-73.964,y,16
1400,40.7502,-73.9947,y,16
1401,40.7787,-73.9816,y,16
1402,40.7371,-73.9784,y,16
1403,40.7408,-74.0075,y,16
1404,40.7504,-73.9945,y,16
1405,40.7439,-73.9766,y,16
1406,40.7704,-73.954,y,16
1407,40.7524,-73.9753,y,16
1408,40.7858,-73.9511,y,16
1409,40.7768,-73.9793,y,16
1410,40.7403,-74.0079,y,16
1411,40.7571,-73.9719,y,16
1412,40.7472,-73.9813,y,16
1413,40.7407,-74.0056,y,16
1414,40.6436,-73.7897,y,16
1415,40.7654,-73.9549,y,16
1416,40.6469,-73.7897,y,16
1417,40.6486,-73.7843,y,16
1418,40.7852,-73.9731,y,16
1419,40.7783,-73.9819,y,16
1420,40.7836,-73.98,y,16
1421,40.7392,-74.003,y,16
1422,40.7624,-73.9661,y,16
1423,40.6467,-73.7898,y,16
1424,40.743,-73.974,y,16
1425,40.7499,-73.9937,y,16
1426,40.7691,-73.9849,y,16
1427,40.7738,-73.9639,y,16
1428,40.7665,-73.9869,y,16
1429,40.7688,-73.9822,y,16
1430,40.731,-74.0067,y,16
1431,40.7433,-73.9962,y,16
1432,40.778,-73.9784,y,16
1433,40.7726,-73.967,y,16
1434,40.7466,-74.0015,y,16
1435,40.7743,-73.9617,y,16
1436,40.7337,-73.9994,y,16
1437,40.7734,-73.9549,y,16
1438,40.7361,-73.9978,y,16
1439,40.7458,-73.9802,y,16
1440,40.7685,-73.9824,y,16
1441,40.7648,-73.9704,y,16
1442,40.7566,-73.9898,y,16
1443,40.7635,-73.9736,y,16
1444,40.7417,-74.0045,y,16
1445,40.7521,-73.9782,y,16
1446,40.7685,-73.9821,y,16
1447,40.7111,-74.016,y,16
1448,40.7379,-73.9922,y,16
1449,40.7412,-73.994,y,16
1450,40.6448,-73.7822,y,16
1451,40.7742,-73.9617,y,16
1452,40.7795,-73.9534,y,16
1453,40.7647,-73.9704,y,16
1454,40.7734,-73.955,y,16
1455,40.7433,-73.9999,y,16
1456,40.7522,-74.0045,y,16
1457,40.742,-74.0039,y,16
1458,40.7495,-73.9879,y,16
1459,40.7712,-73.9595,y,16
1460,40.73,-73.9913,y,16
1461,40.7571,-73.99,y,16
1462,40.7381,-74.0042,y,16
1463,40.7556,-73.9911,y,16
1464,40.7667,-73.9788,y,16
1465,40.7552,-73.9711,y,16
1466,40.7413,-73.9813,y,16
1467,40.7711,-73.9595,y,16
1468,40.7383,-73.9878,y,16
1469,40.7472,-73.9742,y,16
1470,40.7277,-73.9853,y,16
1471,40.7688,-73.982,y,16
1472,40.7833,-73.9551,y,16
1473,40.7705,-73.96,y,16
1474,40.7405,-74.0079,y,16
1475,40.761,-73.987,y,16
1476,40.7751,-73.9538,y,16
1477,40.7555,-73.9682,y,16
1478,40.7674,-73.9666,y,16
1479,40.7646,-73.9644,y,16
1480,40.7254,-73.984,y,16
1481,40.7654,-73.9679,y,16
1482,40.735,-73.9987,y,16
1483,40.721,-73.9976,y,16
1484,40.7614,-73.9752,y,16
1485,40.749,-73.9922,y,16
1486,40.7608,-73.961,y,16
1487,40.734,-73.9806,y,16
1488,40.7219,-73.992,y,16
1489,40.7407,-74.0049,y,16
1490,40.7821,-73.956,y,16
1491,40.7716,-73.9614,y,16
1492,40.7383,-73.9835,y,16
1493,40.7428,-73.9927,y,16
1494,40.6468,-73.7898,y,16
1495,40.7401,-73.9865,y,16
1496,40.755,-73.984,y,16
1497,40.7692,-73.9631,y,16
1498,40.7406,-73.9945,y,16
1499,40.7697,-73.9649,y,16
1500,40.7187,-73.988,y,16
1501,40.7719,-73.959,y,16
1502,40.6468,-73.7901,y,16
1503,40.7614,-73.9867,y,16
1504,40.7427,-73.9804,y,16
1505,40.7404,-74.008,y,16
1506,40.7741,-73.9485,y,16
1507,40.7505,-73.9746,y,16
1508,40.7566,-73.9903,y,16
1509,40.77,-73.9668,y,16
1510,40.7752,-73.9768,y,16
1511,40.7488,-74.0069,y,16
1512,40.7509,-73.9941,y,16
1513,40.7617,-73.9686,y,16
1514,40.7833,-73.955,y,16
1515,40.7319,-73.9822,y,16
1516,40.7718,-73.9612,y,16
1517,40.7797,-73.9559,y,16
1518,40.7743,-73.981,y,16
1519,40.7677,-73.9622,y,16
1520,40.743,-73.9926,y,16
1521,40.7623,-73.979,y,16
1522,40.7406,-74.0019,y,16
1523,40.7621,-73.9684,y,16
1524,40.6487,-73.784,y,16
1525,40.774,-73.9486,y,16
1526,40.7234,-73.9884,y,16
1527,40.6416,-73.788,y,16
1528,40.7397,-73.9908,y,16
1529,40.7687,-73.8629,y,16
1530,40.7655,-73.9549,y,16
1531,40.7396,-73.9765,y,16
1532,40.7233,-74.008,y,16
1533,40.731,-74.0014,y,16
1534,40.7635,-73.9889,y,16
1535,40.7609,-73.9753,y,16
1536,40.7622,-73.979,y,16
1537,40.7371,-73.9886,y,16
1538,40.7687,-73.9821,y,16
1539,40.7811,-73.9762,y,16
1540,40.7256,-73.9839,y,16
1541,40.7504,-73.9916,y,16
1542,40.7395,-73.987,y,16
1543,40.7209,-73.9938,y,16
1544,40.761,-73.9755,y,16
1545,40.7238,-73.9965,y,16
1546,40.7571,-73.9901,y,16
1547,40.7402,-73.9907,y,16
1548,40.7644,-73.9687,y,16
1549,40.75,-73.9919,y,16
1550,40.7394,-73.9828,y,16
1551,40.7384,-73.9855,y,16
1552,40.734,-73.9992,y,16
1553,40.7776,-73.9549,y,16
1554,40.7359,-74.0015,y,16
1555,40.7269,-73.989,y,16
1556,40.7691,-73.9654,y,16
1557,40.7606,-73.9612,y,16
1558,40.745,-73.9787,y,16
1559,40.7628,-73.9656,y,16
1560,40.7212,-73.8441,g,15
1561,40.7893,-73.9548,g,15
1562,40.743,-73.919,g,15
1563,40.7899,-73.9524,g,15
1564,40.8053,-73.9393,g,15
1565,40.8079,-73.9453,g,15
1566,40.7341,-73.8712,g,15
1567,40.8051,-73.9394,g,15
1568,40.7179,-73.9577,g,15
1569,40.768,-73.9563,y,15
1570,40.7333,-73.9871,y,15
1571,40.7793,-73.9447,y,15
1572,40.7731,-73.8856,y,15
1573,40.7554,-73.9681,y,15
1574,40.772,-73.9828,y,15
1575,40.7568,-73.9897,y,15
1576,40.7502,-73.9943,y,15
1577,40.7212,-73.9936,y,15
1578,40.7633,-73.9966,y,15
1579,40.7626,-73.9678,y,15
1580,40.7635,-73.9737,y,15
1581,40.7523,-73.9778,y,15
1582,40.7451,-73.9786,y,15
1583,40.7457,-74.0055,y,15
1584,40.7782,-73.9608,y,15
1585,40.7629,-73.993,y,15
1586,40.737,-74.0054,y,15
1587,40.7673,-73.9899,y,15
1588,40.741,-74.0016,y,15
1589,40.7782,-73.9566,y,15
1590,40.7489,-73.9923,y,15
1591,40.7842,-73.9702,y,15
1592,40.7724,-73.963,y,15
1593,40.7737,-73.8706,y,15
1594,40.7485,-73.9888,y,15
1595,40.7397,-73.9765,y,15
1596,40.7428,-73.9929,y,15
1597,40.6486,-73.7841,y,15
1598,40.7384,-73.9878,y,15
1599,40.7481,-73.985,y,15
1600,40.7817,-73.9603,y,15
1601,40.7846,-73.9542,y,15
1602,40.7734,-73.96,y,15
1603,40.7492,-73.9922,y,15
1604,40.7761,-73.9622,y,15
1605,40.7578,-73.9693,y,15
1606,40.7763,-73.9559,y,15
1607,40.7484,-73.9784,y,15
1608,40.7834,-73.9591,y,15
1609,40.7367,-73.9787,y,15
1610,40.7673,-73.9687,y,15
1611,40.7572,-73.99,y,15
1612,40.7693,-73.9654,y,15
1613,40.7208,-74.0101,y,15
1614,40.7834,-73.9551,y,15
1615,40.7807,-73.9801,y,15
1616,40.7295,-74.0022,y,15
1617,40.7718,-73.9634,y,15
1618,40.7584,-73.989,y,15
1619,40.7483,-73.9783,y,15
1620,40.7406,-73.9819,y,15
1621,40.7332,-74.0031,y,15
1622,40.7224,-73.9865,y,15
1623,40.7653,-73.9659,y,15
